date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-03-21,7.0,,0.15094406552926298,,,-0.761136972463222,0.6630379604465118,-0.14752646791450735,,,-0.33994851639610807,3.168079981517942,,,,-0.5745651195150026,
2014-03-22,7.0,-0.3934529478910745,-0.5302666798099506,,,-0.20908549430709736,0.8773365732783331,0.19429499031962125,,,-0.06452391072812838,0.7012590938616322,0.18033681647791938,0.7677675893425072,,-0.5756865528925402,-1.6144560891876862
2014-03-23,6.75,-0.9890209970972327,0.9291361995949688,,,-0.42820896498468836,0.7133208929107441,5.358987855201265,,,,-0.26743333102746164,-0.6198771297291172,-0.02564835804124006,,-0.5732834813692453,
2014-03-24,7.25,0.17089580841314847,-0.4457484902185027,,,-0.7104856836565855,0.36176422527822993,-0.48769671102714696,-0.9976189095639585,,-0.3479504507788579,0.08498039341561421,-0.026628200559221726,-0.5015702218355754,-0.3517587733701786,0.3672787128484069,
2014-03-25,6.2,-0.8863891516058485,0.08595973685334188,,,-0.1257973454692973,-1.0096448413056476,-0.10216250753185403,-0.6941342439016073,,0.01747121936671489,-0.1753393939782372,-0.5795071673897162,-0.2182417553324123,,-0.5753127417666943,0.06871823189739547
2014-03-26,7.75,-0.2855708943127869,1.4048815701344368,,,0.3773472095969568,-0.8140931402440553,-0.10117377661844484,0.48519889022152773,,-0.47141733462528573,-0.22184902985803262,-0.4214009146080271,,,2.307478609564713,
2014-03-27,7.8,-1.1872066297702495,-0.1222555802697177,,,0.1382844123296817,-0.32404001708640845,-0.05869099354296891,,,,0.3854597072393703,0.5961558124594756,-1.1887969882700526,-0.4254737510523545,,-0.2859477233607322
2014-03-28,8.25,0.3706192335165574,2.1177477986983635,,,-0.0429165751101529,0.366718053330115,0.3019384982622179,-0.4939341780304612,,-0.3495508376554078,3.02608076067856,-0.2774070421308199,0.4659291481557446,-0.6014481609144157,2.106141267104649,
2014-03-29,8.0,0.29918561527737836,0.4284632688766407,,,-0.15172389430215014,0.19520523148590077,-0.19671690853376556,,,,-0.07617127306826113,0.2113571936620295,-0.0038120991613596403,,-0.4766800061327874,
2014-03-30,7.75,1.1043147480115112,0.28539163884703306,,,3.157095969829559,1.1941766824448554,-0.24317235150409028,-0.683053655949846,,,-0.39874989311234516,-0.1283104319325409,,,-0.5195080808368445,0.005305780891414884
2014-03-31,7.0,-0.355534778374553,-0.1525956022180153,,,0.39858781818770017,0.48756690281484116,-0.30158537856316786,-0.36485169654643756,,-0.10439527760316311,-0.7044226479980334,-0.7724265882177022,-0.5614551047487486,,-0.5204693094461623,
2014-04-01,7.6,-0.11665031042046893,1.7698288848607944,,,2.1805562906458307,1.111227552711855,-0.14648159915627218,2.3157884377004367,,,-0.07039718447557441,-0.2963274538702672,0.8958115370899056,3.1670468283025826,-0.57389225948848,
2014-04-02,6.2,-1.0367978906880493,-0.17897277630778577,,,1.9772979116429246,-1.268718646413396,-0.27338122263554493,,,,-0.03547505250634334,-0.33115473620229724,,,0.8459705602887654,1.8707763009089755
2014-04-03,7.6,1.4582176634990405,-0.781254759362631,,,-0.08201427525001878,-0.7257703377850977,-0.4543369854136723,-0.6030647431893198,,-0.35097340376789665,0.24941237144773817,0.34039451040506064,0.10977231712224227,-0.24044114531931077,,
2014-04-04,7.25,0.0196023120422288,0.48096480373176165,,,-0.5049885082392246,0.8803936850073126,-0.23341465800251113,-0.8499090877857847,0.9999999999999999,,-0.43857398570974265,2.1372288990803288,-0.44878311518456454,,-0.571521228918829,
2014-04-05,7.5,0.6079659090402492,-0.6660798238824184,,,-0.751178361351252,0.06576176465780006,-0.3709053741466865,,-1.0000000000000002,-0.47046895721695986,0.27937933604295717,0.05580816716945542,,,-0.5750457338196615,
2014-04-06,6.8,1.6263215483556184,0.02320223044972795,,,-0.5177547277851716,0.15876768474230876,-0.15348087315009248,0.2018944147121721,,-0.11328631580621833,-0.8037936815909257,0.251562583429783,,-0.6185855719291602,0.1576507736329757,0.8617826053441997
2014-04-07,6.2,-0.1962784664051634,-0.21854168384137454,,,-0.36058003655183474,1.6003224818260045,-0.35723580636765695,-0.19609561567191208,,-0.22969964267822238,-0.5862144435155378,0.16073342856613504,-0.5039793358608878,,,-0.20856039825337194
2014-04-08,7.2,-0.03702215443577546,-0.9665129331570325,,,-0.384078210938277,-0.3440481634190009,2.2692907092284584,-0.1408763726629689,,-0.4680980136961451,-0.017736386108617518,-0.6412560383289769,-0.21758883710532168,,,
2014-04-09,6.5,-0.9031012337260926,-0.18432546572329966,,,0.7476424393449893,0.10387699033470084,-0.17979959547693194,-0.6310013449085483,,,-0.492544132691868,-0.6970461401174562,-0.4175103418051163,,,
2014-04-10,6.0,-0.8097101865835503,0.02689333424783444,,,-0.5395912431172208,-0.1709349981890613,-0.30553602085609466,,,,-0.5042727501457629,-0.23009724075361826,,0.15354261564410113,-0.5746452218991124,
2014-04-11,6.8,1.39805416786616,2.3356576097595254,,,-0.9713547130514761,-1.2631856775639214,-0.3970927259453121,-0.619920756956787,,,-0.5105881595440143,,1.0893272456404486,-0.39340076094437987,,
2014-04-12,7.0,-1.2579872128677556,0.19804282611851293,,,,0.5888027129171696,-0.20363728142598497,,,,-0.385334853148807,,,,2.4195551953317205,
2014-04-13,6.0,3.743103361615408,-0.7900353302531165,,,-0.8098798215500309,-0.20792445627866446,-0.5248068186247848,,,,-1.1461080386237152,,0.36494660448589233,,-0.5748855290514419,
2014-04-14,5.8,0.19891312255590698,-1.4057677795283154,,,-0.05625786739416046,-1.9566204862982437,-0.3078066106982302,,,-0.2923518252157521,-0.08148732097931652,,-0.021255812110324665,,,
2014-04-15,6.0,0.5191109984732012,-0.754022551508132,,,0.5389984086894115,-1.40901664481549,-0.22400437960924027,3.054807810270957,,,-1.0671075877261766,,,,,
2014-04-16,5.5,-1.311474812594848,-0.5087646671806035,,,-0.8507080097573476,-0.05526704179594592,-0.13555157916269447,,,,2.2604191641194586,,,,,
2014-04-17,7.0,-0.25394855513347225,-0.9269124091362704,,,-0.7385194209611533,0.10042225380372113,-0.48176141815584467,-0.244797297995701,,,-0.7303435865721746,,-1.0303603947707247,-0.3432582638040357,-0.463650018317588,
2014-04-18,6.6,0.2988839934744057,-0.579630881373736,,,-0.0223779807229969,-1.6390542259918437,-0.19386359385808527,-0.7285002318660554,,3.6981239410795266,-0.17677366277930529,-0.6063604428539989,-0.5374108055232897,,-0.4951836568621587,
2014-04-19,8.0,0.5380499751112626,-0.3178887713103479,,,-0.9467155140888031,1.257048360243097,-0.39456585899008834,,,-0.1129306742780961,-0.4060022039048423,-0.6216470611600424,3.66805091843276,,,
2014-04-20,6.25,-0.46822642914221424,-1.5518471900037996,,,-0.9711966174533839,0.8805270538598923,-0.4109121339908568,,,,,4.029620954168389,-0.5893666449168177,,,
