date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-03-15,5.5,,,,,,,,,,,,,,,,
2014-03-27,7.0,0.6910205641633533,0.9754755690112763,,,-0.318224419407862,2.0865842645764494,-0.7541588819939531,,,,1.7634740407557992,0.8430921979742438,,,0.2731221156264162,
2014-03-28,6.75,0.24675961845543348,0.19544208669153185,,,0.010587841295808358,0.99416333742997,2.4499976246936885,,,,2.310675634198202,-0.7246132926750798,,,0.059403040183299866,
2014-03-29,6.75,0.49139484833859004,1.388574675546311,,,0.786719699301416,0.4965658942638053,-1.0543941862410025,,,,-0.07766835210604711,-1.2565688202039287,-0.6351650113215069,,-0.3712831209680256,
2014-03-30,5.5,-1.369518671725833,-1.0491320129028914,,,-0.4411685446299065,-0.762675225631351,-0.7063190925406823,,,,0.10117714620046565,-0.6036284762612848,,,-1.0446606091270978,
2014-03-31,6.4,-1.0583337413483935,-0.7752104663554991,,,-0.3545371204144012,-0.23883303088118146,-1.2111878540391705,-0.9403989907606259,-0.8280184841372414,-0.6677730562571612,-0.45596030825896633,-0.022339977549539522,-0.016453643277516958,,,
2014-04-01,6.4,0.7259722009448648,0.5313111566290701,,,-0.4244336878857151,-0.120283685957294,-0.6760335845675144,-0.01159129760366682,-1.019422873534542,,-0.7213116056953877,1.1705660703863843,-0.8441746235256405,,,
2014-04-02,6.0,0.600581982333558,1.9751330701272307,,,-0.5009281521247146,0.8934410720923052,1.5290481952228032,1.7379686623024806,,0.29035810438531895,1.1172632634479915,-1.1148958302497363,-1.1158704839520543,,,
2014-04-03,5.4,0.31753235675377306,-0.17710144593041316,,,-0.3342547414163265,0.0938699454101171,-0.8596772921790814,-0.13769982835702227,,3.7414253900700305,-1.0873888336255373,0.2444162041007527,0.2622970529349235,,,
2014-04-04,6.5,-0.04390065886429276,-0.6119044245211763,,,-0.4338907950492289,-0.6645285249342214,0.5473592868972637,,,0.2759575865209992,-0.643465501947293,0.20045539758102135,-0.08681516671722553,,,
2014-04-05,6.2,1.0772298436043068,-0.8492981578674306,,,-0.28238366791130803,-0.9876346317212649,-0.007902299640695045,-0.38885212757960014,-1.0130198907945167,,1.297308965149527,-0.696421623153439,0.040679286075559005,,,
2014-04-06,6.25,-1.0690820278936668,-0.14302828654235142,,,-0.42966680548051456,-0.8042771884663867,1.549115370810005,,,,-1.2045226080005984,1.7540663136445596,0.09954849110219012,,,
2014-04-07,6.4,-0.27359345333978247,-0.1882057503296915,,,-0.30506050598372386,-0.8183898938277555,0.03467409951120984,-0.6277321442059542,-0.16709716010236286,-1.0993920032861788,-0.2533234363245226,0.6757333943487713,0.7483315989825265,,0.08762464048666337,
2014-04-08,6.25,-0.26926796164661854,-0.4939730387724823,,,-0.1789935048910355,-0.378890446187267,-0.16789843865668577,3.356000571065247,,-0.10763562849781569,-0.7270543510538532,-0.9742540342748223,-1.1889750835543929,,,
2014-04-09,5.25,0.8016132724910294,0.3529521234888045,,,3.492981048015103,0.37590681703962975,1.121928474697798,-0.4245755003933291,0.4606849953754297,0.31947581931067215,-1.0527500520982824,-0.7504541140723539,-1.2383094892649722,,0.7581583152136311,
2014-04-10,6.4,-0.32801605756517027,-0.09812218214583728,,,-0.30840059124986374,-0.7058098062488348,-0.7926966254474533,,-0.9829812063351385,,-0.5270913499741462,-0.002983824161198042,,,,
2014-04-11,6.6,-1.270570765855993,-0.2166210834947218,,,2.478828677363281,-1.009029849129805,-1.1776704843043517,,,,-0.6386343034711223,-0.03551024417968602,0.21214080203433403,,,
2014-04-12,6.8,-0.8981982115674272,-0.563791867117723,,,-0.27102022330467734,-0.28040060246756704,-0.9102549805274163,,,-0.8854826049519591,1.854719883673648,-0.47113405211779835,1.0415577654636532,,-0.39553493094738656,
2014-04-13,5.6,-0.4193352437305055,0.09558187510784888,,,-0.45337383927801955,0.10378492275392444,-0.9634843529366377,,,0.3276887610946318,1.5954759503486124,0.2097438841459195,-0.25728612256853045,,0.251685247876803,
2014-04-14,6.6,-0.8002027843441092,0.2005675332281903,,,-0.37772840809842667,-0.5682710395405735,0.4959999585045771,-0.8082966858010822,,,2.001934705164484,-0.31712997401430976,,,0.27474612075896293,
2014-04-15,6.8,-0.18137065212768466,-0.5296364550321718,,,-0.3211389754183363,-0.025323222676783396,-0.37426381038143247,-0.8542369910940226,,0.26281983928532504,-0.7388740756276276,-1.1556150154165539,,,0.3224918716558289,
2014-04-16,7.0,0.8897989856956086,-0.9412333291818952,,,-0.26135361054906336,0.10085176433858466,0.7921457929989784,,,,0.9502830670593672,-1.047166083114673,0.1515542537547386,,,
2014-04-17,6.8,0.45060357806515605,-0.28061406160823943,,,-0.4636772247600583,0.04404378326990695,2.015414923665003,-0.1458231271314772,,-0.16758270447406826,-0.2505887956776347,-0.15813842334438657,-0.6874970578956661,,0.25363405403585887,
2014-04-18,6.6,-0.622573038189593,-0.2548156053985252,,,-0.4481669459176109,-0.695848538758535,-1.0679465267453807,-1.0041411643545808,,,0.15851344509689522,-0.7081512568323485,-0.013046891053088308,,-0.3933695907706582,
2014-04-19,5.8,0.9090725088120662,-0.7499038288226947,,,4.1245142538735236,-0.049189655743725344,-0.4166837883013884,,,,0.6767278476822807,-1.0224390593024633,0.0684205502983342,,,
2014-04-20,6.4,1.4018691750616212,0.6438627733703609,,,-0.17254136615772042,0.14712086930090632,0.005948745777115012,,1.7819953790363452,-0.3019286743476811,-0.11285406176268066,-0.7455207901879186,-0.7716856628024619,,-1.462181502003913,
2014-04-21,6.0,-1.2272626851665873,-0.06168807827746005,,,-0.30990361789680965,-0.24522201617815442,-0.3734361230946991,,0.4938153806914456,,0.3945585102674942,-0.16087878184586346,-0.5967306236223123,,-1.035176419153026,
2014-04-22,6.5,0.6839523380508788,1.521226116052149,,,-0.3772796523574261,0.24454765134895753,2.555223413812909,-0.495519773931646,,,0.5086386025868622,-0.2892362725568954,0.07278352282177575,,-0.30892132387824084,
2014-04-23,5.8,-0.5038506296667538,-0.701059294842009,,,-0.42507754831013855,-0.5944551390110849,-1.1601441836861057,,,0.291072359022146,-1.1515617341391893,-0.26767550464190865,0.13718580108436954,,,
2014-04-24,6.6,-0.3920555807031261,-0.18334787957611598,,,-0.09127637772309066,-1.0833448156572234,-0.6845468044613294,-0.028663385013309083,,-0.5495688465600223,-1.0223043862295902,-0.745627115023483,2.3502047696371346,,,
2014-04-25,5.75,0.5285762589310949,-1.0464261918043047,,,-0.23569429234006814,-0.9540921902329202,-0.5554737541834055,0.5361511340452875,,,-0.5752817951515381,0.03623409779980192,2.2977324634795866,,2.9064464380505304,-0.24785426854898177
2014-04-26,7.0,3.6781436544066928,-1.093542848579675,,,-0.416734086931594,-0.7740703420014564,-0.053667577454047204,,,,-0.9201199807241865,0.25340325839035627,0.8058923923513728,,,-1.0818614857462558
2014-04-27,6.0,1.4587022297945582,-0.15821510457009086,,,-0.4385414200202623,-0.5617887548268636,0.5299082102853909,,,-0.7422133848157739,1.3758843064034594,2.240519056712194,2.502497320539934,,,1.329715754295238
2014-04-28,6.6,-0.7954026009945594,-0.3682229868304733,,,-0.1642953423728102,-0.249621964697781,0.1655436593475652,0.17530439231464437,,,-0.7401806261589193,0.33050092537925846,0.1395995706589608,,,
2014-04-29,6.0,-0.7133462570023729,-0.28503604131078597,,,-0.24966348934777777,-0.6682747365529434,0.06846049423309938,,,0.7512220299421082,-0.35140588085959323,0.32187964932969687,,,,
2014-04-30,6.25,0.1550312952165247,-0.4294293951022332,,,-0.324156947605375,0.545012072594505,-0.46106249220329787,,,0.008120976566770062,-1.4599380444199908,1.057341514688791,-0.31903124100361924,,-0.3388030183170962,
2014-05-01,6.2,-0.7721614304963378,1.5808110487340838,,,-0.40875296714820497,0.1818521763534493,0.9879547000475722,-0.13821334378878242,1.274043859800582,-0.771037702877878,-0.19984601922981374,1.7520717566022355,-0.9217396228508756,,-1.3690718744045816,
2014-05-02,5.5,0.44165439637201986,3.721889295632198,,,-0.2089654248181607,1.0432672993258116,1.0928855668436586,0.28912410892252327,,-0.9465158609767569,-0.6878578351151169,1.0793693586276627,-0.35008577715921996,,-0.3693343148089704,
2014-05-03,5.6,-0.8236386759071292,-1.0176464917312944,,,-0.17805886631388335,-0.3081702729178159,-0.95264885468835,-0.08880450863508285,,-0.029010399152709636,-0.4435632706597379,-0.8591869200214807,-1.8875591406503072,,1.9010248604910056,
2014-05-04,4.8,0.18048572393448087,1.4535597900413881,,,0.18387153349900107,1.918782709147772,-0.5175881766879309,,,,-0.7627869888398647,3.171140052363634,,,,
2014-05-05,6.0,-1.8983137032896873,-1.3691808050122558,,,-0.16815989023401087,4.278630995002696,-0.04246835238662666,,,,0.6996988291161438,-1.2109636468741554,,,,
