date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-04-08,7.4,3.0653501485928776,-0.023069510703997858,0.0,0.0,-0.20495401666568902,0.04123335595834042,0.0,0.0,-0.4777314718239356,0.4127346650485062,0.049729610951991084,0.17559662014082353,-0.8188733124830937,0.0,0.0,-0.9870533174552497
2014-04-09,6.5,0.08230599159944998,0.2398650931199192,0.0,0.0,-0.43316141260561714,-0.8448095023506176,-0.42149508282808024,0.0,-0.01316702277023926,2.87753009327485,0.7352925445587903,-0.13519647062020868,0.11260851626073612,0.0,0.0,2.572961416001393
2014-04-10,7.75,1.8919509916779589,-0.591531657933715,0.0,0.0,0.07197904832988274,0.07830806405434679,-0.6311973678090607,0.0,-0.5098825686796314,0.0009941035095415492,-0.047748956524635275,0.5232777829424533,2.3414347976576484,0.0,0.0,0.15773851771961775
2014-04-11,7.0,1.3141010337255716,0.04727982868669485,0.0,0.0,4.214527810137811,-0.7007028288167286,0.0,0.0,-0.4772497932465293,-1.1623000851027692,-0.36779068993668185,0.5985627209194486,0.0,0.0,0.0,0.0
2014-04-12,6.6,-1.6115462352089274,-1.5174357571356774,0.0,0.0,-0.05389945006116861,-2.2971267349411684,0.0,0.0,0.0,-0.8974909212010868,-0.6355441561404707,2.936585286216114,0.0,0.0,0.0,0.0
2014-04-13,6.4,-0.7638154166059458,1.8218528397988092,0.0,0.0,-0.43065469732610384,2.5227823802782257,0.0,0.0,0.014016842771468493,-0.3258928681318615,-0.30196916211066877,-0.66694933471442,0.0,0.0,0.0,0.609424555614655
2014-04-14,6.5,-0.7506497728135034,0.011997769522020097,0.0,0.0,-0.36924534088197747,-0.2067917255437502,0.0,0.0,0.0,0.0,-0.4092378903250188,-0.40630465675751554,0.0,0.0,0.0,-0.9521140971326547
2014-04-15,7.2,-0.21569100485393872,-1.0628809607143614,0.0,0.0,-0.3949318496606898,-1.125143846372195,0.0,0.0,0.0,0.0,-0.16617919576439846,-0.8081016694508445,-0.5571896747126912,0.0,0.0,1.1096942497596212
2014-04-16,6.5,-0.11387272415521302,0.14563889341448646,0.0,0.0,-0.5131679669830693,0.05282139533455887,-0.4716925734142618,0.0,0.0,0.9410856269750124,0.3260537730476869,-0.6132111853857555,-0.8444702240979964,0.0,0.0,-1.1096955016575865
2014-04-17,6.25,0.794290383253033,-0.03935506842895509,0.0,0.0,-0.5673920635655205,0.5204780248381793,0.0,0.0,0.0,0.9957638613207697,-0.6734927987010236,-0.08409679133317793,-0.6571916881638251,0.0,0.0,0.0
2014-04-18,7.5,-0.5625099908373227,0.1206683094490182,0.0,0.0,0.11296555814747665,1.5246141047312587,0.0,0.0,-0.6324893624771769,0.0,-0.07469012358936825,-0.6936533880832281,-0.436488911036402,0.0,0.0,0.0
2014-04-19,6.8,1.602546003755449,-0.5739636638701745,0.0,0.0,-0.6661865609312692,-0.2512206931390717,0.0,0.0,-0.44324151573411463,-0.3993326156760324,4.749984710145759,-0.3527965202422481,0.0,0.0,0.0,0.0
2014-04-20,7.4,-1.409645655485597,-0.8852255177499682,0.0,0.0,-0.19410164115248074,-0.19631065784196294,0.0,0.0,-0.5261129875162255,0.0,-0.29459541599506966,-0.9350361167781721,-0.18248878808851837,0.0,0.0,0.5675842477565588
2014-04-21,8.25,-0.03063058726356252,0.20361050340598638,0.0,0.0,-0.4329538268899361,-0.5611233508484541,0.0,0.0,-0.2696083989373658,0.0,-0.043770239484772724,0.28230199542606665,2.109252747869085,0.0,0.0,0.5264143312590542
2014-04-22,6.5,0.3179117457667394,1.0202815782883548,0.0,0.0,0.8659335772211199,0.24968904513028659,0.0,0.0,-0.5918564242151321,0.26951901807401646,-0.07845805089739874,-0.8821574812012959,-0.828725680718905,0.0,0.0,0.0
2014-04-23,6.0,-0.15321729852097546,-0.2231263683941227,0.0,0.0,-0.4923474098775194,-0.7916796583682052,0.0,0.0,0.0,-0.40165784986857117,-0.3221264778809273,-0.4080112686912871,0.0,0.0,0.0,-0.7868034745679615
2014-04-24,6.25,-0.06991287556373932,-0.35821773819362157,0.0,0.0,-0.27521556778199446,-0.32371550145721817,0.0,0.0,-0.5243784389382689,0.0,-0.5100144286723385,-0.47676890583684045,0.3156961007218348,0.0,0.0,0.12189229732092807
2014-04-25,7.0,-0.6915550879140551,-0.20698230658752692,0.0,0.0,-0.24564173770367226,-0.2842342113127725,3.2015745575716186,0.0,0.03585989164584565,-1.0971010468063025,-0.7690092285795932,-0.694824571609761,0.0,0.0,0.0,0.8387246907942438
2014-04-26,7.25,-0.12777762456352465,-0.19900382236202954,0.0,0.0,-0.3192205625142611,0.3574438108062772,0.0,0.0,0.0,0.0,-0.8756460744107616,2.8808138785498865,0.0,0.0,0.0,0.0
2014-04-27,7.2,-1.245964707933529,-1.0011646643576453,0.0,0.0,-0.6615578426459529,-0.8357624824351017,0.0,1.4006694861389757,-0.47622659500860937,-0.8944687773286822,-0.3525090428942767,0.0,0.0,-1.0,0.0,0.0
2014-04-28,6.0,0.21876242795311485,-0.2886532552870004,0.0,0.0,-0.37874119575739273,0.5474363208358327,-0.32889308095098435,0.0,0.24552935083144656,-1.0974313357541066,0.9719883413870535,-1.0795687156631952,-0.8253724704928924,0.0,0.0,-0.7657715887454816
2014-04-29,6.2,0.27364482355744374,-0.3343510149350275,0.0,0.0,-0.28773784233013816,0.018918981924672496,0.45754678123390824,0.0,0.4198152411333592,0.0,-0.19302835530184143,-0.3673175962371499,-1.1712638776476605,0.0,0.0,-1.0388180464358288
2014-04-30,7.0,0.6678782114016545,0.15179427467942114,0.0,0.0,1.8002710582359756,-0.017441955955483025,-0.43803313593678656,0.0,0.0,0.0,-0.3073554621832842,0.0,-0.24184727109601037,0.0,0.0,-1.1070139362152203
2014-05-01,6.5,-0.04779459287787981,-0.3926665645323112,0.0,0.0,-0.47690361138765364,0.03981268906736812,0.0,0.0,0.0,1.1271175739360146,-0.5484824680969925,0.3561459519019808,-0.8069507872350493,0.0,0.0,-0.31737178301020674
2014-05-02,6.5,0.9411150195620912,-0.8899743474911207,0.0,0.0,-0.1967314520909823,-0.5425149275605832,0.0,0.0,-0.3947011261803355,-0.630799110296923,-0.09548218176515015,-0.48320547127492997,1.6151694347457801,0.0,0.0,0.0
2014-05-03,7.2,-0.5733808706110203,4.163097606562619,0.0,0.0,2.2553550947176126,3.2829972016805127,-0.11676446426731073,-0.8694315879524805,-0.5516078174164245,0.0,-0.5793139870735742,1.3810285794934856,0.0,0.0,0.0,0.0
2014-05-04,6.666666666666667,-0.3364797897717153,-0.6679838683514631,0.0,0.0,-0.596890906943374,-0.718101389776763,-0.2469331546920287,0.0,4.263913708412106,0.0,0.038816252503485714,0.0,0.5536043676552963,0.0,0.0,1.7496419556231328
2014-05-05,0.0,-0.4117972590299004,-0.4085789840265881,0.0,0.0,-0.3047087652438819,0.23990869790373942,0.0,0.0,0.3139976638921285,0.5977106310592446,-0.767114920163912,-0.7666589428435426,0.0,0.0,0.0,-0.23850221117590653
2014-05-06,6.8,0.13871002797674542,0.5912021251607619,0.0,0.0,-0.38318096605976704,0.2775318796502726,-0.2597376581687403,0.0,0.36567254623571344,0.4472640153346217,1.454880532060215,0.6059091345400626,-0.1462918829997748,1.0000000000000002,0.0,0.5531905508967986
2014-05-07,7.0,-0.698429488366586,0.909875425187625,0.0,0.0,-0.4131105584069664,0.19013998629319032,-0.26531133335070894,-0.5312378981864951,0.5319395206932026,-0.7632449783662397,-0.20927790692695883,0.0,0.0,0.0,0.0,-1.031535755969795
2014-05-08,0.0,-1.4938958264451891,0.23700082377956508,0.0,0.0,-0.028394901322795953,-0.24743647176697522,-0.4790634873875631,0.0,-0.30249124267128413,0.0,0.296091448764138,0.11363713659324834,0.46938860386244535,0.0,0.0,-0.47258710038010965
