date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-03-20,7.8,-0.7339485701140788,-1.148000735882028,0.0,0.0,-0.3718189058833668,-0.8603819034728364,-0.3403604318426956,-0.7993217964831837,0.0,2.2356819971837036,-0.4067499777228307,-0.9550270722566367,0.0,-0.46880669197710495,-0.21324305226186913,0.0
2014-03-21,7.6,1.1526935093017234,-0.9958196831039051,0.0,0.0,-0.32814975153413944,-1.367866226702195,-0.1642352484381643,0.0,0.0,0.0,0.5996283995840259,2.0041900771530625,0.0,-0.46349818231269774,1.1515970968557372,0.0
2014-03-22,7.8,0.982588112954581,-0.13756443312786962,0.0,0.0,-0.1662358004697045,1.556401601992914,-0.8811816235237226,0.0,0.0,0.0,0.2715638454101726,1.708673440418459,0.0,-0.4032910379940031,-0.4125935801098759,0.0
2014-03-23,7.8,0.1644340223088158,1.5511729479472993,0.0,0.0,-0.28143946678384896,0.47729118672656595,0.20184626081692425,0.0,0.0,0.0,2.3468115145596613,1.7111018977238188,0.0,-0.3922000652810494,0.3432571927634282,2.9451402461209124
2014-03-24,8.0,-0.21493141652865708,0.0002357811153877378,0.0,0.0,-0.3165957485780381,0.12134396661701792,-0.05084660993337183,0.2906670404027066,0.0,-0.2930132376245061,2.1645107654844615,0.6298010144550941,0.0,-0.4658691080436248,-0.18615314950767187,-0.29537262064032255
2014-03-25,6.8,0.035842773211254265,-0.6681464147847516,0.0,0.0,-0.16627684704411322,0.0924475723012718,-0.44994335999603124,-0.3715446229432047,0.0,0.0,0.8882921179673184,-0.4033766136484636,0.0,-0.36791719690784425,-0.9027306443925914,0.0
2014-03-26,7.75,0.7878245237569512,-0.34656038881940265,0.0,0.0,-0.30402689681501405,-0.4328872172333389,-0.5917448221138196,0.0,0.0,0.8704156935760672,2.197655402325776,-0.46590584621198355,0.0,0.3729797118534264,-0.7567177882201604,-0.46823358485387656
2014-03-27,7.8,-0.33276889376274216,-0.4304714068244971,0.0,0.0,-0.33876583749004435,0.13770991865131216,-0.5724235263384692,-0.5391410478538476,0.0,-0.4258085256592415,-0.6965501574511598,0.27288031557884457,0.0,-0.16661563658415288,0.18156992463556246,0.0
2014-03-28,8.4,1.4115191926917425,-0.4646472187732025,0.0,0.0,-0.27387672776049377,-0.4667332878134584,-0.842445907942824,-0.5378073893001821,0.0,0.021910945136883,-0.30196469026878103,-0.5775902129345282,-1.044213600979071,0.4233323339747584,0.2852462262506376,0.0
2014-03-29,7.6,-0.7899582949543875,1.3260167528389009,0.0,0.0,-0.309499919944004,1.5009642413846642,0.34492432317635846,0.0,0.0,2.1941984949021385,-0.7170616358454169,-0.002207189217289146,0.0,0.0,-0.9010767238921018,0.0
