date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-04-08,8.0,3.0653501485928767,-0.023069510703997518,,,-0.20495401666568905,0.041233355958339685,,,-0.4777314718239356,0.412734665048506,0.04972961095199137,0.17559662014082367,-0.8188733124830938,,,-0.9870533174552497
2014-04-09,7.4,0.08230599159944936,0.23986509311991955,,,-0.4331614126056172,-0.8448095023506182,-0.42149508282808024,,-0.01316702277023926,2.87753009327485,0.7352925445587907,-0.13519647062020854,0.11260851626073613,,,2.572961416001393
2014-04-10,6.5,1.891950991677958,-0.5915316579337148,,,0.07197904832988275,0.07830806405434605,-0.6311973678090607,,-0.5098825686796314,0.0009941035095413144,-0.04774895652463498,0.5232777829424534,2.341434797657649,,,0.15773851771961775
2014-04-11,7.75,1.3141010337255707,0.0472798286866952,,,4.214527810137811,-0.7007028288167294,,,-0.4772497932465293,-1.1623000851027694,-0.3677906899366815,0.5985627209194487,,,,
2014-04-12,7.0,-1.6115462352089276,-1.5174357571356774,,,-0.05389945006116862,-2.2971267349411693,,,,-0.897490921201087,-0.6355441561404703,2.936585286216114,,,,
2014-04-13,6.6,-0.7638154166059463,1.8218528397988099,,,-0.4306546973261039,2.5227823802782248,,,0.014016842771468493,-0.3258928681318618,-0.3019691621106685,-0.6669493347144196,,,,0.609424555614655
2014-04-14,6.4,-0.750649772813504,0.011997769522020444,,,-0.3692453408819775,-0.20679172554375091,,,,,-0.4092378903250185,-0.4063046567575154,,,,-0.9521140971326547
2014-04-15,6.5,-0.2156910048539393,-1.0628809607143612,,,-0.39493184966068984,-1.1251438463721957,,,,,-0.16617919576439816,-0.8081016694508444,-0.5571896747126913,,,1.1096942497596212
2014-04-16,7.2,-0.11387272415521361,0.14563889341448683,,,-0.5131679669830694,0.05282139533455813,-0.4716925734142618,,,0.9410856269750122,0.3260537730476872,-0.6132111853857555,-0.8444702240979965,,,-1.1096955016575865
2014-04-17,6.5,0.7942903832530323,-0.039355068428954754,,,-0.5673920635655206,0.5204780248381786,,,,0.9957638613207694,-0.6734927987010234,-0.08409679133317781,-0.6571916881638252,,,
2014-04-18,6.25,-0.5625099908373231,0.12066830944901857,,,0.11296555814747666,1.524614104731258,,,-0.6324893624771769,,-0.07469012358936795,-0.6936533880832281,-0.4364889110364021,,,
2014-04-19,7.5,1.6025460037554482,-0.5739636638701742,,,-0.6661865609312692,-0.2512206931390724,,,-0.44324151573411463,-0.3993326156760327,4.749984710145759,-0.352796520242248,,,,
2014-04-20,6.8,-1.4096456554855974,-0.8852255177499679,,,-0.19410164115248074,-0.1963106578419637,,,-0.5261129875162255,,-0.2945954159950694,-0.9350361167781719,-0.1824887880885184,,,0.5675842477565588
2014-04-21,7.4,-0.030630587263563137,0.20361050340598674,,,-0.43295382688993617,-0.5611233508484548,,,-0.2696083989373658,,-0.04377023948477244,0.28230199542606677,2.1092527478690855,,,0.5264143312590542
2014-04-22,8.25,0.31791174576673875,1.0202815782883552,,,0.86593357722112,0.24968904513028584,,,-0.5918564242151321,0.26951901807401624,-0.07845805089739845,-0.8821574812012958,-0.8287256807189051,,,
2014-04-23,6.5,-0.15321729852097604,-0.2231263683941224,,,-0.49234740987751946,-0.7916796583682059,,,,-0.4016578498685714,-0.322126477880927,-0.40801126869128695,,,,-0.7868034745679615
2014-04-24,6.0,-0.06991287556373993,-0.3582177381936213,,,-0.2752155677819945,-0.3237155014572189,,,-0.5243784389382689,,-0.5100144286723381,-0.4767689058368403,0.3156961007218348,,,0.12189229732092807
