date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
2014-03-20,7.0,-0.7339485701140788,-1.148000735882028,,,-0.3718189058833668,-0.860381903472837,-0.3403604318426956,-0.7993217964831836,,2.2356819971837036,-0.4067499777228307,-0.955027072256637,,-0.46880669197710506,-0.21324305226186882,
2014-03-21,7.8,1.1526935093017234,-0.9958196831039051,,,-0.32814975153413944,-1.3678662267021957,-0.1642352484381643,,,,0.5996283995840259,2.004190077153063,,-0.4634981823126978,1.1515970968557379,
2014-03-22,7.6,0.982588112954581,-0.13756443312786962,,,-0.16623580046970454,1.5564016019929139,-0.8811816235237226,,,,0.2715638454101726,1.7086734404184594,,-0.4032910379940032,-0.4125935801098756,
2014-03-23,7.8,0.1644340223088158,1.5511729479472993,,,-0.281439466783849,0.4772911867265654,0.20184626081692425,,,,2.3468115145596613,1.7111018977238193,,-0.3922000652810495,0.3432571927634286,2.945140246120912
2014-03-24,7.8,-0.21493141652865708,0.0002357811153877378,,,-0.3165957485780382,0.12134396661701737,-0.05084660993337183,0.2906670404027065,,-0.2930132376245061,2.1645107654844615,0.6298010144550942,,-0.46586910804362497,-0.18615314950767153,-0.2953726206403226
2014-03-25,8.0,0.035842773211254265,-0.6681464147847516,,,-0.16627684704411327,0.09244757230127124,-0.44994335999603124,-0.37154462294320467,,,0.8882921179673184,-0.4033766136484637,,-0.36791719690784436,-0.9027306443925912,
2014-03-26,6.8,0.7878245237569512,-0.34656038881940265,,,-0.3040268968150141,-0.4328872172333395,-0.5917448221138196,,,0.8704156935760672,2.197655402325776,-0.4659058462119836,,0.37297971185342627,-0.7567177882201603,-0.46823358485387656
2014-03-27,7.75,-0.33276889376274216,-0.4304714068244971,,,-0.33876583749004435,0.1377099186513116,-0.5724235263384692,-0.5391410478538475,,-0.4258085256592415,-0.6965501574511598,0.2728803155788446,,-0.16661563658415296,0.18156992463556285,
2014-03-28,7.8,1.4115191926917425,-0.4646472187732025,,,-0.2738767277604938,-0.4667332878134591,-0.842445907942824,-0.537807389300182,,0.021910945136883,-0.30196469026878103,-0.5775902129345283,-1.0442136009790712,0.4233323339747583,0.285246226250638,
2014-03-29,8.4,-0.7899582949543875,1.3260167528389009,,,-0.30949991994400405,1.5009642413846638,0.34492432317635846,,,2.1941984949021385,-0.7170616358454169,-0.0022071892172891463,,,-0.9010767238921016,
2014-03-30,7.6,-0.3077035972206444,-0.47831040366211103,,,-0.32423477694548886,0.3515611673160734,-0.8247154549667838,,,-0.3147975085206094,-0.7587400238839844,0.40105787021531936,0.4666481023045359,-0.39988297710707427,0.9879705774368596,-0.5659886442109793
2014-03-31,7.6,1.2162028952554063,-0.8693580457112319,,,-0.37176133290468255,0.19387169389494907,-1.3082554284596704,,,,-0.5143764185394711,-1.448687418641963,-0.5625355118643159,-0.4632948111173031,-0.8404751210479632,
2014-04-01,7.8,-0.09577852005964219,-1.0016674935214567,,,0.5523877625440046,-0.9859412529989302,0.9523999058339597,0.541509571808282,,,-0.4759827969833899,-0.5277193385166533,-1.1967545103971202,0.6058032280581926,-0.341775435523773,
2014-04-02,7.6,0.5461872706878088,-1.159278107112677,,,-0.36799164131023876,-0.6285551298083834,-0.3433909497884892,-0.5395282390468473,,,0.6812847278115758,-0.9178631383642447,,-0.5323523685689184,-1.331983708599943,
2014-04-03,8.0,-0.056352551224442056,-0.6885670025818844,,,-0.2655077615544814,-0.7209309372637431,-0.10993147225987335,,,-0.44290492501700673,-0.33611757333818626,0.9664231593190962,-1.488686590235766,0.47277760768586713,0.4456502620917755,
